free_text,label_id,dataset
bậy bậy nà ! bụi khói bao trùm hà lội là do cụ cả đang đốt rác bằng lò tôn đấy ! năm nay cụ dọn nhà ăn tết sớm nên hơi ô nhiễm tí...bà con thông cảm ! đang đốt hối hả để 2020 mời thượng khách phương bắc vào nhà !,1,vihsd
like cho chủ topic sinh zgai,0,vihsd
tây nó k thích đeo khẩu trang cho lắm nhỉ,0,vihsd
"""tưởng dễ mà khó vl""",0,vlsp
có quá nhiều áp lực trong cuộc sống... mỗi lúc áp lực hay buồn phiền nhiều lúc mình củng có suy nghĩ như vậy,0,vihsd
"""dị vl""",1,vlsp
số đẹp,0,vihsd
mất tư cách dễ sợ,1,vihsd
"3. điều mà ai cũng biết, xây dựng ở vn luôn gian dối, từ lúc đấu thầu cho tới lúc lắp wc",0,vihsd
thường thôi lê kỳ duyên,0,vihsd
"nói có ai chịu nghe đâu, có khi mình nói còn có người trả lời là, chết là chết àh sợ gì, điếc rồi lấy gì sợ súng, chưa thấy quan tài chưa đổ lệ.",0,vihsd
"""phạm mạnh cường bằng nó""",0,vlsp
vui quá ủng hộ 1 like,0,vihsd
sao cô giống đàn ông thế cháu tưởng đàn ông,0,vihsd
"""kiên trì kiên trì và kiên trì thành công không đến với những nỗ lực hoặc vài lần nó là một chuỗi dài của nỗ lực mà trong đó là rất nhiều lần thất bại mỗi lần thất bại là một bài học để bạn tiến gần hơn đến với thành công của bản thân mình đừng từ bỏ nếu điều đó cảm thấy điều đó chán nản mà hãy tiếp tục cố gắng và nghĩ đến đích đến đến mục tiêu của bản thân bạn nguồn dean nguyen""",0,vlsp
phạm huy đạt đú và thử trải nghiệm dòng nhạc mới nó khác nhau nhé bạn ơi!!!,0,vihsd
"nghe mà thấy nhục nhã, ăn nói vô học",1,vihsd
hoan hô ông trần dần!sk của người ở độ tuổi của ông thật sự rất tốt!,0,vihsd
oce thầy :33,0,vihsd
"riêng tôi vẫn ủng hộ giữ án tử, <nhưng> từ nhưng ấy phải đc áp dụng cho mọi loại tội theo luật hiến pháp qui định & hây đưa trở lại tội <tham nhũng, phản quốc do dung túng ngoại xâm, mua thiết bị quân sự ko đúng yêu cầu.",0,vihsd
"cố gắng lên mấy ông ạ , đừng vì cái lí do đấy mà bỏ người ta , hèn lắm =)))",0,vihsd
khi bạn buồn thì bạn cứ buồn tiếp đi :>>,0,vihsd
huy mikochi in ở đâu v ta. ib cho ai bh,0,vihsd
có vẻ rất thuyết phục nha mn =)),0,vihsd
"""yến huỳnh nhi nguyen chon di""",0,vlsp
like chéo avt mn ơi tết nhất đến đít rồi,0,vihsd
huy hoàng thì ???,0,vihsd
"""trịnh huy thấy bọn tội phạm trong nam nhiều vãi lone ra đéo hiểu bọn óc chó chửi""",1,vlsp
oke thầy :v,0,vihsd
page pr k mà thắm ơi hehe,0,vihsd
"""thi ch ngôn ti nh la thâ nhưng cuô sô ng thi giô ng ngôn ti nh yuna liên type em ghét cái nghèo em sợ nợ nần em thích tiền cho nên em cần một người có đầu óc và có chí ham chơi có chừng mực và tất nhiên là chung thủy có thể khô khan không lãng mạn nhưng phải chung thủy đời cứ phải nói thẳng với nhau thì mới dễ sống chứ cứ dăm ba câu em không quan trọng giàu nghèo xong lấy nhau về lại toàn cãi nhau đánh nhau vì tiền thì mệt lắm ngôn tình không áp dụng vào cuộc đời được đâu bỏ đi""",0,vlsp
yettt,0,vihsd
mãi yêu cô <3,0,vihsd
công nghệ xây cầu mới của đảng và nhà nước ta đấy! thế giới chưa nước nào có đâu,1,vihsd
"""đời mà bất công vl""",0,vlsp
mày biết củ cặc hong :v,1,vihsd
"kyo york bạn hát tiếng việt chắc ko hay bang nữa là mà so sánh, ha ha",0,vihsd
cô dễ thương quá,0,vihsd
"""love you up and down anh yeah hot pink lady ddd nhiều vl ra""",0,vlsp
"""nguyên liên giống chú vl""",0,vlsp
đoạn đầu gay vl,1,vihsd
"""phòng không có gì thiếu ngoài cứng cứng chỗ nào cũng thấy""",0,vlsp
thương nguyễn me too,0,vihsd
"đại dịch rồi , hi vọng toàn thể nhân dân thế giới nói chung và dân tộc việt nam nói riêng cùng nhau chung tay xua đuổi đại dịch chứ đừng làm những hành động vô ý thức như vậy, cấp bách lắm rồi!!!!",0,vihsd
"""meo meo to the group chợ đêm cẩm phả meo vay qua ứng dụng snap của fe credit chỉ cần cmt cà vẹt xe máy hoặc hóa đơn điện chính chủ thẩm định chỗ giữ giấy tờ giải ngân trong ngày ai cần liên hệ meo nha giải ngân qua số tài khoản ngân hàng chính chủ""",0,vlsp
camera xuất sắc một chiếc điện thoại tốt cho ae nào cần,0,vihsd
noi chuyen duyen ghe,0,vihsd
thanh hoá cũng thế,0,vihsd
hôm nay mình cho ông già chơi kẹo mọi người ạ,0,vihsd
lựa cái đầu buồi abe nè,1,vihsd
"""thiệp dentist""",0,vlsp
đức hải,0,vihsd
"hoan nghênh ông trần dần có tư tưởng tiến bộ, không chống cộng sản việt nam nữa. chỉ có quên đi quá khứ để yêu thương . ai cũng về già lo tu thân sám hối là điều lựa chọn tốt nhất. chúc ông trần dần sống lâu 130 tuổi và luôn khỏe mạnh đẹp lão.",0,vihsd
"""càng chăm lại càng mọc nhiều vl""",0,vlsp
hên quá chị nàyyyy ythuc caooooooooooooooo,0,vihsd
"""nguyễn quốc trạng xả bụi trong pô bác mà xả thành""",0,vlsp
yêu nhau bao lâu thì cưới :)))),0,vihsd
"""hồi xưa trông mặt thằng này ngu ngu""",1,vlsp
"""phi tự tin vl""",0,vlsp
phan thái hên quá có cái ổ điện kkkk,0,vihsd
"""anh mong được lần thứ tha xin về đây châu vị phát gió vì cuộc đời này chỉ có em yêu anh chân thành cre nguyễn trọng phi phi""",0,vlsp
"có một sự tồn tại của đàn bò mang tên "" cực kỳ thuyết phục "", có sở thích là nhai đi nhai lại, mục đích của chúng trên hành tinh này vẫn chưa có lời giải đáp, theo như các nhà động vật học cho biết loài bò này có lối sống hoang dâm trụy lạc, có thể động dục bất cứ lúc nào, con số của loài này đang được gia tăng đáng kể.",1,vihsd
"""chắk từ nay fai bỏ game thôi nó lấy đi nhìu thời gian của tôi quá suy mà tại sao bùn lại cứ đâm đầu vào nó thôi xoá cho xop ko có nó chắk kug aex có cái vui hơn mà ko fai phiền lòng người mk thương nhók lììk relaxed""",0,vlsp
dương dương ????,0,vihsd
trên bờ thì hít khí bẩn ăn hoá chất nhé,0,vihsd
"""hcm hà nội nha bạn""",0,vlsp
tàu khựa tào lao,1,vihsd
"""nguyen dieu linh xu hướng bây hàng quán cấm uyên hết rồi đừng rủ uyên đi chơi nữa nhé khổ thân uyên""",0,vlsp
"""mộng thuỳ tởm vl""",0,vlsp
"đền, miếu ... đâu phải cứ muốn là xây được đâu. theo tôi thì bác linh đã sai trước vì không am hiểu luật pháp , bác có thể trùng tu cải tạo thì được còn việc xây dựng thì phải dựa trên nhu cầu tín ngưỡng của người dân xung quanh và được chính quyền đị",0,vihsd
"""namm nhunq haha""",0,vlsp
thang ngu k biet do la co gi a,1,vihsd
"""éo đc cay vl""",0,vlsp
"""giá xăng lại tăng mạnh giá điện cũng tăng mạnh chỉ có dầu thơm mini pháp hparfum là luôn giữ giá niêm yết một chai bao thơm cả ngày mua hàng liền tay nè mọi người ơiii bùi thị bảo trân""",0,vlsp
"""nguyễn oanh todaytv con gái giận đáng yêu vô cùng""",0,vlsp
lê hà thư nên thế:)))) mình có tuổi r:))),0,vihsd
còn chân giả dụ ma ra con dao cho chị ba,0,vihsd
"cứ ngỡ đâu sẽ lặng ai ngờ tăng như giá khẩu trang :\""(((",0,vihsd
"""bên thái có nhi""",0,vlsp
học sinh úc trông cũng rất gì và này nọ phết :))),0,vihsd
"""về vuòn đi ông sóm nghỉ để dân đõ khổ vì phát ngôn ngu nhu ông""",1,vlsp
lúc nào tui cũng ủng hộ dách,0,vihsd
"""tô kim thảo chet me""",1,vlsp
ý tưởng và ảnh bới kanny nguyen (,0,vihsd
"""giỏi vl""",0,vlsp
nói mà không so sánh thì khó. nhưng không có katm nhạc nó k bắt tai cho lắm. dù sao cũng ủng hộ 1view và 1disslike. thôi tao đi hóng tin của sếp đã,0,vihsd
gần toàn gái xinh mà hành xử kém quá.,1,vihsd
"""phương anh shared link ông chủ nhật cường bùi quang huy là ai ông chủ nhật cường bùi quang huy là ai vững bền mãi ông bùi quang huy người sở hữu chuỗi cửa hàng bán lẻ điện thoại nổi tiếng nhật cường mobile doanh nghiệp vừa bị cơ quan cảnh sát điều tra tp hà nội tiến hành kh""",0,vlsp
lệ phi mặc hợp nhau thì cưới sẵn sàng thì cưới đơn giản vậy thôi,0,vihsd
"""nam ca nonstop buà nhạc thái hoàng đẳng cấp nhạc sả đồ cực bê full nhạc phòng truy cập page lấy link tải fanpage fb""",0,vlsp
cô có khỏe ko,0,vihsd
bọn tàu cộng còn ngó đòn nào nửa đâu mà trả giá ?,1,vihsd
phải ko trương quốc hùng uel,0,vihsd
tin đc không,0,vihsd
"""ca vl luôn""",0,vlsp
đã bảo mà ngu như dân cũng đỡ khổ hơn là mang tên nhục thế đảng.,1,vihsd
bình thường,0,vihsd
"""chất vcl""",1,vlsp
"""bùi nguyễn minh thương tâm an cuộc đời ni ngắn lắm đừng bận lời thị phi""",0,vlsp
khôn như a người tày xích đầy ngoài cửa,0,vihsd
"""bảng tính biện pháp thi công nhà xưởng bộ bản vẽ biện pháp thi công nhà kho tại khu công nghiệp đình vũ hải phòng đầy đủ từ công tác bê tông lắp dựng khung kèo thép hệ thống pccc và các biện pháp đảm bảo atlđ và vsmt facebook đang chặn chức năng đăng link trong bài viết vì vậy tôi để link dưới cmt cho anh em anh em nào on điện thoại thì để lại mail mình gửi me pccc atld excelxaydung tuyendungkysu""",0,vlsp
da xem,0,vihsd
"#câu trả lời rất đơn giản là người dân ở các nước dân chủ đó quan tâm đến dân quyền và nhân quyền của mình , đơn cử như các cuộc biểu tình và đi bầu cử hệ quận người dân chủ hongkong , mới đây người ta quan tâm chủ nghĩa tự do hơn chủ nghĩa nồi cơm vì",0,vihsd
gửi mấy con bò,1,vihsd
"""khó nói quá êy mông lung vl""",0,vlsp
ngầu vl,0,vihsd
có vaccine chính ngừa rồi có thuốc chữa trịn coronavirus rồi thì nạn covid19 - sẽ hết và kinh tế sẽ trở lại chứ có gì đâu ?! đừng thất vọng !,0,vihsd
"""em freeship trên mọi mặt trận nha các tềnh iu dương thi lam dương thị lam""",0,vlsp
"""đào quang huy bệnh hoạn vl""",0,vlsp
"""đoàn kỳ đấy chỉ muốn chị em giải trí""",0,vlsp
"""sang trọng xinh xắn cả một vùng trời set vest với tone màu hồng nhẹ nhàng sẽ khiến bạn trở nên xinh đẹp hơn set gồm áo khoác vest quần short freesize màu ngoài hồng tươi hơn hình diệu hiền""",0,vlsp
"""nhà mk có ít vải đã chín ai sỉ lẻ mk nha lệ thương đinh thạch thảo""",0,vlsp
"""em tuổi gì trường riot sao nó lại vô lí vl vậy in ad ngọc ánh cre mẫn nhi""",0,vlsp
"""vl tuong dam xe""",0,vlsp
"""ông mày điên mày lắm rồi nhạt nhạt doo mày đùa tao hả doothebarber trungliệt tócnamđẹp""",1,vlsp
"""mới ngủ dậy""",0,vlsp
đêm giao thừa ta chúc nhau vui...,0,vihsd
my moi biet minh hieu nhung ngje minh hieu noi vui chan that,0,vihsd
nguyễn tuấn văn thắng thì k tia đâu mà thua là phải soi kk,0,vihsd
lá cải,0,vihsd
"""tao chặt cây bàng chước nhà rồi vì anh thương em mà thánh ham hát sắp mặt trung tâm dạy nhạc gia bin phòng thu âm gia bin studio facebook fanpage youtu""",0,vlsp
"""nhìn la thèm nhe khách ơi bịt ai ăn nhắn nhe có sẳn luôn tuyển sỉ""",0,vlsp
"""chội ôi toàn hotgirl mà còn xinh đẹp năm nay quyết nhân bản lê diệu hương ngô thị hoài""",0,vlsp
"phải khai trừ. ngườ đảg viên mà toàn đi đâu cũng giả danh giữ chức vụ này chjwcs vụ kia, người đảng viên mà đi đánh một đứa trẻ 12tuôi rất hèn hạ. phải khai trừ và ko chấp nhận một cơ quan nào làm hết",1,vihsd
"tưởng ngon à, tao khinh !!",0,vihsd
hợp lý a ưii,0,vihsd
"làm như ở dưới gầm giường người ta mà nói, ad nói chuyện ngu vđ",1,vihsd
"""cường tượng gỗ hùng to the group chợ gỗ phú sang buôn bán giao lưu đồ gỗ mỹ nghệ nội ngoại thất online gỗ ngọc am hùng cường phật di lặc ngũ phúc tiểu đồng tứ linh long ly qui phụng chế tác từ nguyên tảng gỗ hươngviệt cao dài sâu nặng trên kg alo""",0,vlsp
dạo này anh còn sản xuất điện thoại cphone không ta????,0,vihsd
"""you nào ốm quài không mập nổi giơ tay lên tui chỉ cách cho uyên nguyễn amused""",0,vlsp
giáo án về one champ lee bú đá và rụng mất xác,0,vihsd
ông trần dần nói chuyện..anh lân lặp lại lời nói..tui mắc cười bể bụng,0,vihsd
trần trung tín vãi lồn kkk,0,vihsd
1 câu chuyện khá là buồn,0,vihsd
cực kì thuyết phục!!,0,vihsd
nguyễn hồng phi cập nhật ttin phải nhanh nhưng cũg chíh xác anh ạ.,0,vihsd
"""boss chi tran nhà em tận tay qua thái lấy thuốc về cho mọi người đây vậy nên mọi người yên tâm về chất lượng thuốc nhé nói không với hàng trôi nổi và không rõ nguồn gốc hộp liệu trình ngày cam kết giảm từ kg không nhịn ăn không ăn kiêng không cần mất sức tập thể dục không gây mệt mỏi hoàn toàn từ thảo mộc và các loại dinh dưỡng thảo trân nguyễn khánh phương uyên and chi tran""",0,vlsp
thầy thể hiện con susan này ở allstar nha thầy,0,vihsd
"""cần lắm trái sầu ngay lúc này có ai bán sầu riêng ngon ngon nhi nguyễn crazy""",0,vlsp
"""cmt ngàn lần đó ad duyệt fan đi là vừa""",0,vlsp
tôi bị thiểu năng anh em nhường tôi,0,vihsd
nói bé bé thôi k chúng nó bảo phản động bây giờ,0,vihsd
"""khả tiến ngủ đi có sắp tối rồi""",0,vlsp
"""lên hàng bán ko lợi nhuận cho nha các ty thu nguyễn thu nguyễn""",0,vlsp
oy có táo thì lại sướng :)),0,vihsd
cây cọc chứ nọc gì,0,vihsd
tối thầy stream đá phò đi thầy ơi,1,vihsd
"""tội gì ko ăn ko chơi minh quân bui amused thành sơn lâm at bia hơi hà nội thành sơn""",0,vlsp
cây atm của cao lãnh,0,vihsd
thằng,0,vihsd
mk sem ma nhu nguoi dien cuoi mot mk co ai nhu rui hok,0,vihsd
logo của sói đấy,0,vihsd
"""hà toure hỏi thừa vl""",0,vlsp
"má nó vào đọc vnexpress toàn lũ bợ đít cho chúng nó ko,chúc mừng đồ,lạy mấy cô hồn.",1,vihsd
"""hà điểm bản sắc văn hóa hà giang bản sắc văn hóa hà giang""",0,vlsp
e cười muốn xỉu,0,vihsd
"""chỗ tar mát vl""",0,vlsp
"""phi updated his phi""",0,vlsp
mình nói đúng ko bạn .làm bộ liệu nếu ae xem ky đúng 5phut30 thì sẽ biết,0,vihsd
tộc mixi có khác :33,0,vihsd
nhìn chung là mắc nhưng chữa được thì họ vẫn coi là bệnh như cúm thường thôi. chẳng để tâm mấy đâu.,0,vihsd
"tin vui ,đang công san vn bi nhiêm virus corona chêt gân hêt rôi hahaha",1,vihsd
đến xin lỗi mà cũng ko đúng người ..! .xin lỗi mấy anh giao thông chi ?,0,vihsd
động cơ là con xe mấy tỷ. hỏi cái mồm dọc.,1,vihsd
thầy duo với levi để tú bơ vơ,0,vihsd
rồi những người không có smartphone thi biết làm sao :(,0,vihsd
người dân vũ hán sẽ nhớ mãi tên bác,0,vihsd
"""nhớ con gái quá nè mặc kệ đời nostalgic hoa vi""",0,vlsp
chuyện tâm linh địt lỗ đít từ ba gà,1,vihsd
thuy trang nhật bản của chị này :)),0,vihsd
mọi người xin dành 1 chút thời gian nguyên góp mỗi người 1 like vào ảnh đại diện của tôi được hong :)),0,vihsd
ai thì ai con cháu việt nam mà,0,vihsd
ghi nợ minh nguyenđoàn ngọc huyền,0,vihsd
"""đô triệu""",0,vlsp
"""ngại vcl""",1,vlsp
"mẹ bạn chửi hay qá, lần đầu t xem một cái clip chửi mà hay tới như z, nghệ thuật của chửi là đây, hay qá trời hay",0,vihsd
"""trần văn cường nhi bánh mì su kem của đã có mặt tại vỉa hè của nước mắm đông hưng ai đã cất công đi qua thì dừng chân ghé lại ủng hộ bánh mì su kem chiên chế nào ăn tớ lên đơn chốt số lượng ship tận răng luôn nha phí ship tuỳ khu vực xa gần""",0,vlsp
