,free_text,label_id,dataset
3493,"""lý_phượng_tỷ em về đi em trịnh_đình quang cover hoa vinh đạt em về đi em trịnh_đình quang cover hoa vinh đạt composed đạt singer""",0,vlsp
3494,"""nguyễn_lâm khánh all bout edm sáng sớm mà đã cười vl""",0,vlsp
3495,cái lồn,1,vihsd
3496,"""duy trắng mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,vlsp
3497,"""nguyễn_nam anh đm dỗi vl""",1,vlsp
3498,lại lên cơn hoang tưởng bậc cao hơn!,0,vihsd
3499,hồ viết thắng,0,vihsd
3500,ngầu luôn,0,vihsd
3501,"""nóng vl""",0,vlsp
3502,"""cô gái đòi chia_tay người_yêu đi sh vì đi xem phim còn bắt share tiền bỏng nước có tiền mà còn ki_bo người_ta thường nói tiền_bạc phân_minh ái_tình dứt_khoát ấy vậy_mà cô gái này vẫn nằng_nặc đòi chia_tay vì bạn trai bắt chia tiền bỏng nước tiền_bạc vốn là vấn_đề nhạy_cảm trong mọi mối qh đặc_biệt là tình_yêu đôi""",0,vlsp
3503,"""tưởng đoạn hôn là bà này tưởng_tượng hahak""",0,vlsp
3504,"""bán cho các cụ khác gì bảo đi làm ko công_hài vl""",0,vlsp
3505,hay quá cô ơi,0,vihsd
3506,trịnh hà vy hiu r,0,vihsd
3507,"""vừa khỏi xong nhục vl""",1,vlsp
3508,from mixi with love,0,vihsd
3509,"""mai đi trà đá mang sách_di""",0,vlsp
3510,"""nguyễn_huyền trân_hồng nhi""",0,vlsp
3511,nam triệu nè thít hơm,0,vihsd
3512,"""chuẩn style korea luôn nè khách ơi set vest quần short kẻ sọc hồng hồng_chất mềm mịn freesize không kèm áo trong diệu hiền""",0,vlsp
3513,thàn tượng lê nhân hay gì,0,vihsd
3514,hằng bắp mình ăn thịt mà. có ăn rau mấy đâu,0,vihsd
3515,"""nguyễn_cẩm hân mood corner cuộc_sống em là thế hạnh_phúc là điều chưa hề cre on vid""",0,vlsp
3516,vaidai,1,vihsd
3517,"""yến nhi trưởng_thành nè""",0,vlsp
3518,"hỉ cần toàn dân ta đoàn kết, đồng lòng sẽ chiến thắng ! như dân tộc việt nam ta đã từng chiến thắng ! cố lên vn ơi",0,vihsd
3519,cực kì đẹp trai :)),0,vihsd
3520,cháu cô minh hiếu đã đi học lại chưa zị?,0,vihsd
3521,cực kì thuyết phục nhé,0,vihsd
3522,câu like kia trời.,0,vihsd
3523,"""sửa cái lol đm có trả tiền lại không mới đóng hồi trưa ứa vl""",1,vlsp
3524,thái thuỳ trang ok bro,0,vihsd
3525,"""bé sữa hội những người yêu chó mèo con không chê cha_mẹ khó chó không chê chủ nghèo""",0,vlsp
3526,"""hoàng_minh phượng to the group cư_dân khu_đô thi đă ng xa phòng_khám thú vinpeth xịt đi vệ_sinh đúng chỗ cho chó mèo freeship khu_vực nông_nghiệp ktt đặng_xá địa_chỉ nguyễn_đức thuận trâu quỳ_gia lâm hà nội""",0,vlsp
3527,"đụ má, em ức chế quá.",1,vihsd
3528,đập ngu như thầy thì mãi mãi cx dell lên đc +7 e thề,1,vihsd
3529,"""post cái này nhiều ng nhột lắm nè he mà tao giả_bộ làm_thinh xong mọi người cố_tình im ru luôn sướng ghê chưa thật_sự thích_hợp vào vài người xấu và ngu""",0,vlsp
3530,"""tối qua làm cho chảo lê thị_trúc nhi""",0,vlsp
3531,biết là nhật cũng có người này người kia nhưng chú bao nhiêu tuổi rồi mà hành động ấu trĩ như thế,1,vihsd
3532,"""đình tĩnh trương tin_tức hà_tĩnh tẩm xăng đốt cửa_hàng rồi tỉnh_bơ bỏ đi anh ơi có gì thì từ từ thôi anh ơi khổ_thân quá vụ_việc diễn ra lúc giờ ngày tại ngõ hoàng quý lê_chân tp hải phòng""",0,vlsp
3533,nguyễn bảo trung t cũng ko bt nữa,0,vihsd
3534,from cà mau (p1),0,vihsd
3535,nguyễn du thì có truyện kiều,0,vihsd
3536,streamer là có :v,0,vihsd
3537,"mới gặp face lần đầu nhưng cảm giác kết rồi đấy, đkm admin phát làm quen nhé :v, cơ mà cái tên admin vl thật :p lẽ ra 4 chữ t luôn cho nó hoành tráng lệ",0,vihsd
3538,ooo eee eo nặng ọe,0,vihsd
3539,"""ác qua tố kong được mua đan quen vô nhà bọn họ di""",0,vlsp
3540,mà dmie trung thu nhà nghỉ cháy cụ nó phòng luôn :)),0,vihsd
3541,gốc tàu mà chửi trung quốc ghê,0,vihsd
3542,năm nay em chưa đóng học phí ..,0,vihsd
3543,"""ha ngo""",0,vlsp
3544,cái con tinh trùng khuyết tật này xaolol mua ko xài được đâu,1,vihsd
3545,"ngụy...là khi chúng mày đói rét, không nơi nương tựa. chúng mày núp dưới đáy quần của bà cát hanh long, hả miệng chó ra nhận từng chén cơm của bà ta. khi chúng mày nắm được quyền lực thì đem người ta ra bắn. chúng mày thua loài súc sinh!",1,vihsd
3546,yêu tùng,0,vihsd
3547,lương 7-8 tr :)),0,vihsd
3548,z cô xây nhà bằng vàng nguyên khối ik để thể hiện mk giàu hơn tất cả mọi người,0,vihsd
3549,nguyễn trân,0,vihsd
3550,quả này thì vãi l quá :v,0,vihsd
3551,"xã tắc mang dâng cho ác quỷ
ham danh hám lợi hiến tổ tiên
đê hèn như một lũ điên
quốc dân ai oán động thiên lệ trần",0,vihsd
3552,"thực ra từ trước đến nay cô cẩm lan vẫn như vậy, bản tính vì quá thẳng nên mới block với lại comment chửi hơi tục nhưng đúng là công nhận bà ý ko bao h đi inbox lại hay đi comment 1 cách vô và chửi rủa 1 ai đó. tất nhiên là bà ý cũng sai do nhiều khi cái ngôn ngữ nó hơi tục với hơi thẳng tính và rủa hơi thâm
đúng là bà ý ko muốn nổi, chỉ muốn làm 1 ng bình thường và cũng vì miếng cơm manh áo còn để làm việc. kể cả sự việc trần my cũng là ngoài ý muốn, bị mọi ng quá soi mói post lên group",0,vihsd
3553,"chúc mừng năm kỷ hợi 2019, chúc mừng nhiều may mắn mới, chúc cho một năm thành công, thắng lợi.",0,vihsd
3554,""" to the group chợ buôn_bán hàn việt nguyễn_dầu_gội đặc_trị gầu trị rụng tóc kích_thích mọc tóc chị_em nào đã thử nhiều loại dầu_gội mà vẫn ko sạch gầu tóc vẫn rụng nhiều thì hãy thử ngay loại dầu_gội này cam_kết sạch gầu giảm gãy rụng kích_thích mọc tóc nhanh sau tuần sử_dụng""",0,vlsp
3555,trần phú ngày mai là vượt sỉ số lớp r lấy đâu mà kêu :((,0,vihsd
3556,cực kì thuyết phục =)))),0,vihsd
3557,"""phông levis siêu đẹp luôn chất cotton mềm mịn mặc_mát thấm mồ_hôi form unisex size kg size size size xl trở lên đỗ_vy""",0,vlsp
3558,ghép nhạc ghê vậy=)),0,vihsd
3559,"""pơ phệch""",0,vlsp
3560,hải phòng không thích lòng vòng :)),0,vihsd
3561,"""sakơ lắm nói dai vl""",0,vlsp
3562,lên rừng trốn thì bị sốt rét,0,vihsd
3563,happy valentine day,0,vihsd
3564,"""lê_sỹ đạt khoa hâm vl""",0,vlsp
3565,pyke ?? is that you ??,0,vihsd
3566,"""nắng hạ_đâ bâ bonna còn chiếc cuối_cùng sale_sốc_ giá chỉ còn xx chuẩn em đầm đc các nàng săn_lùng nhiều nhất trong mấy ngày qa đây ko hot_hit vừa ra đã sắp cháy hàng rồi nàng nào nhận hàng cũng tấm_tắc khen ko hết_lời form váy kiểu_dáng đẹp qá đi mà chương_trình này áp_dụng cho các nàng đã like page và share bài post chế_độ công_khai đặt_hàng sdt mã tb số_lượng có_hạn showroom cầu giấy hà nội""",0,vlsp
3567,"""vì mày xấu hỏi ngủ vl""",1,vlsp
3568,"vấn đề tức nhiên , tức nhiên vấn đề , nghĩa là là vấn đề tức nhiên ! hiểu chưa , hiểu chưa , hiểu chưa tức nhiên.",0,vihsd
3569,"""loại luật_pháp kiểu này khổ cho con_em dân_nghèo""",0,vlsp
3570,"""bờm tóc nhẹ_nhàng xinh lắm ạhhh mẫu này giá rẻ giật_mình mà số_lượng còn ít chị_em nhanh tay lên nàooooo thư lê""",0,vlsp
3571,đủ lí do để thay đĩa thức ăn mới =)),0,vihsd
3572,abe lo được <3,0,vihsd
3573,"""tao nhớ nó vl còn nó nhờ thằng khác vl""",0,vlsp
3574,"""phạm lê_thiên_tứ vl""",0,vlsp
3575,"""phông siêu hot đang có sz mng múc nhanh còn kịp ạaaaaa xx sz xl thư thư""",0,vlsp
3576,đập cho trận đi thầy,0,vihsd
3577,"""camtu truong phạm_tiên chuyên túi tặng free boom xả vía lấy lộc""",0,vlsp
3578,"""nửa năm nay đc trận mưa thứ hai dung nguyen fantastic""",0,vlsp
3579,"""ad nói câu chuẩn vl""",0,vlsp
3580,rồi xong. mong việt nam không bị dính thêm một chưởng covid-19 nữa đi.,0,vihsd
3581,"""gia bao nhieu""",0,vlsp
3582,"""short jean về lại mã size huỳnh_thư""",0,vlsp
3583,"trung phan 2 ngôn ngữ nó mới sang, fish sauce là quê mùa r nha =)))))",0,vihsd
3584,"""chi_nhánh hà_nội cần tuyển thêm những vị_trí sau sale chuyên_viên thử váy và quản_lý váy thợ photoshop thợ chụp ai có nhu_cầu mình nhé ghi ít hiểu nhiều lương cao là điều đương_nhiên so với năng_lực trách_nhiệm thức và trung_thực ace nào có bbe thì gt hay share nhé tks all""",0,vlsp
3585,"""lê_kim oanh tiên tiên là con_gái đừng nói nhiều mà hãy hành_động""",0,vlsp
3586,ok thầy :),0,vihsd
3587,cô nói thiệt tình dui ghê luôn,0,vihsd
3588,"""tốt_đẹp chỉ là thứ diễn ra trong một_vài thời_khắc hoa khô thì đẹp chứ hoa tàn thì không ai ngắm nhưng không phải tự_nhiên mà hoa khô lại đẹp đương_nhiên là phải có tay người chăm_sóc mọi thứ tình_cảm trên đời này đều vậy nếu không biết giữ_gìn đều có_thể phai nhoà tình bạn hay tình_yêu cũng thế đâu ai vì ai mà nỗ_lực mãi được suy cho_cùng giữa các mối quan_hệ để lâu_bền đều phải là chúng_ta vì nhau chứ không phải là ai sẽ vì ai nguồn stt""",0,vlsp
3589,mày chửi đi ad . đúng nghề chửi đấy,1,vihsd
3590,chi phối cả thế giới,0,vihsd
3591,ok thầy ba,0,vihsd
3592,"""cường phạm án ma_tuý đòi giảm án ngu vl""",0,vlsp
3593,"""chấm nguyễn_thị_hảo depressed""",0,vlsp
3594,"""đỗ trung_kiên shared video cupid shop căn phòng mơ_ước""",0,vlsp
3595,"sẽ có 1 ngày những người ủng hộ tự do, chống độc tài sẽ bị đám cầu thủ đỏ chửi bới, tục tằn ko khác gì đám bò đỏ chửi",1,vihsd
3596,"""hiện_tại hết màu_da còn màu đen nha mn áo ngực dán có sẳn tại shop an an""",0,vlsp
3597,"""cá_sấu shared link máy_bay boeing lao xuống sông toàn_bộ người sống_sót thần_kỳ chiếc boeing không kịp dừng lại cuối đường_băng lao xuống sông cùng và thành_viên phi_hành đoàn""",0,vlsp
3598,anh lặng im em cũng lặng im cuối cùng thì chúng ta chia tay,0,vihsd
3599,anh em mình ngắm nhau rồi :))) độ e hay độ anh bh,0,vihsd
3600,"""đình tiến cmt nhạt vl""",0,vlsp
3601,có người iu đ đâu mà iu xa anhh ưi :(,0,vihsd
3602,huỳnh ngân tóc ngắn đẹp luông m ơi,0,vihsd
3603,da chua cô ba oi,0,vihsd
3604,nghi vấn ad vừa bị gấu chia tay đêm qua :3,0,vihsd
3605,phạm văn lộc ước đc a add,0,vihsd
3606,lê minh đức đá nhẹ chú pew,0,vihsd
3607,áo xịn quá abe!,0,vihsd
3608,nguyễn đạt chưa dm,0,vihsd
3609,lại dân chịu chứ ai chịu,0,vihsd
3610,"""hồng_sơn mặn vl""",0,vlsp
3611,nhìn vậy mà khá quá nhờ.,0,vihsd
3612,"""kim hoang_minh nguyet ngày mới bắt_đầu xem mà xúc_động quá bố nói mi lừa tau mẹ nói lại đây mẹ ôm kéy mồ ad đi tù năm trở về cũng về bất_ngờ không báo trước mà không được cảm_động như_vậy tủi_thân vãi link youtobe""",1,vlsp
3613,coi đi coi lại vẫn mắc cười  chữi hay lắm,0,vihsd
3614,biết đâu lại bày trò,0,vihsd
3615,"con nay kieu ha ,,,mo cua no an cuc nhieu qua ,,,nen len mang sua qua troi ,,do phan quoc ,,,,,,,,mo lon ,,,,,,,,linh an lon dap chet me no di ,,,,,,,con cho vua gia vua sau",1,vihsd
3616,"""trông trẻ trâu vl""",0,vlsp
3617,híhis,0,vihsd
3618,em anh ơi,0,vihsd
3619,"""là mày bố bay về chém chết cụ""",1,vlsp
3620,ngta bán để kím sống..tụi m lấy hết thì hỏi sao lại có trộm cắp ở đây..lũ óc chó,1,vihsd
3621,nhanh phết hahaa,0,vihsd
3622,vaicalon =))),1,vihsd
3623,"nước sông chảy mạnh, quá nguy hiểm, cầu cho các bé luôn bình an",0,vihsd
3624,"thic bài viết này gê,nhưg chỉ có nhữg nguoi wan tâm tới chíh trị mới like thui mà ở vn ng hiểu chính trị thì rất ít",0,vihsd
3625,"phim ca ngợi đảng, ca ngợi tq.",0,vihsd
3626,tiểu faker =)),0,vihsd
3627,vailon :)),1,vihsd
3628,thầy t vẫn đẹp trai và phong độ như ngày nào chúng m nhỉ :v.,0,vihsd
3629,cay vl,1,vihsd
3630,"""giống kiểu bất_phụ như_lai bất_phụ khanh thư_ngọc trịnh trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,vlsp
3631,"phạm minh pháp sai rồi bạn ơi, nhung em ấy chỉ nằm cái nào vát cmn vàng hay đá quý thoyyyy :)))))",0,vihsd
3632,"xin lỗi, nếu tôi là 1 thanh niên trai tráng đứng trước 1 ông lão 60 tuổi đi không vững thì tôi cũng làm thế :)",0,vihsd
3633,"""choe chick mua về chế đội ak""",0,vlsp
3634,xin video ông ei,0,vihsd
3635,3 9 nha thầy,0,vihsd
3636,"""huyền_trang ngọc_trương big sale siêu rẻ áo dạ si siêu_phẩm áp_dụng cho khách""",0,vlsp
3637,-trung jump king- :),0,vihsd
3638,"""cho may con cho do an_di""",0,vlsp
3639,"""phươngg ngânn vl hahak""",0,vlsp
3640,vẫn có 1 người tặng quà va len thai cho mình mn ạ.,0,vihsd
3641,"https://www.facebook.com/thexuandoan/about
 
 
 
 ae chơi cá độ banh bóng cần về bờ liên hệ @đoàn thế xuân . kèo lên free trong nhóm không thu phí , ko lợi dụng ae . rất có tâm và nhiệt tình . rất nhiều ae đã về bờ . ae cứ qua tham khảo .
 
 
 
 acc clone thư lê chung tiến k bt xem sv
 
 https://www.facebook.com/chungtien.thai.5 chung tiến thư ngọc lê sever nào thế
 
 https://www.facebook.com/people/nam-ph%e1%ba%a1m/100032131115918 nam phạm team công túa kính chào thầy :v
 
 https://www.facebook.com/muabenai1261 mưa bên ai ae mua giày của shop này thì cẩn thận, nó quảng cáo trên kênh abe nên m mới tin đó
 
 https://www.facebook.com/people/duy-nguy%e1%bb%85n/100009626378204 duy nguyễn trung trải đời, trung phong trần, trung giang hồ
 
 acc clone kẻ giấu mặt ok thay
 
 https://www.facebook.com/trunghaulecm le trung hau sela chỉ là con đ* qua đường của abe thôi sao.. !
 
 acc clone đặng ngọc vũ yêu liền
 
 acc clone hiếu phan anh trung nghiện ngập
 
 https://www.facebook.com/people/ho%c3%a0ng-nam/100038656787864 hoàng nam sim số đẹp ib e nha
 
 https://www.facebook.com/people/v%c5%a9-tu%e1%ba%a5n/100033773855731 vũ tuấn thơm thầy cái nè
 
 https://www.facebook.com/daradevild quang đại đừng bao giờ tin thầy giáo ba đánh liên quân
 
 https://www.facebook.com/hqi.le lê việt hải thầy ơi
 
 https://www.facebook.com/vegeta0103me bao pham sẵn ạ hơi vã ạ
 
 https://www.facebook.com/truong.vuquang.3781 quang truong 2 ông chết với tui
 
 acc clone đỗ tấn vương giận nhăn người
 
 https://www.facebook.com/minhthang.huynh.5076 huỳnh minh thắng sp hay vậy mà
 
 acc clone phi đang học bài thâm thúy vlon4
 
 https://www.facebook.com/people/tu%e1%ba%a5n-anh/100006525856403 tuấn anh bền
 
 https://www.facebook.com/chuong.thien.7758235 thiện chương cho những ai quan tâm=))
 
 https://www.facebook.com/nguyenvanquymkt nguyễn thị thanh vy tứk á
 
 https://www.facebook.com/people/ng%c3%b4-nguy%e1%bb%85n/100020270507927 ngô nguyễn hãy gọi to tên anh3 trung tấu hài 
 
 https://www.facebook.com/people/nam-ph%e1%ba%a1m/100032131115918 nam phạm nick của chị team con chứ ko phải con chơi 
 
 acc clone đăng nguyển một diễn viên hài và 1 huyền thoại
 
 acc clone minh huy tài năng trẻ với tài năng già :(((
 
 acc clone trần thanh phong lé giần né vơ đai :))))
 
 https://www.facebook.com/people/drakin-th%e1%bb%8bnh/100036857641337 drakin thịnh abe vô địch 
 
 https://www.facebook.com/people/%c4%90o%c3%a0n-minh-t%c3%a2y/100005650848230 đoàn minh tây huyền thoạiiiiiiiiiiii
 
 https://www.facebook.com/phim.nguyenngoc.50 ng ng phim xin link nhạc lofi ạ :((
 
 https://www.facebook.com/people/c%c3%a1o/100020230269047 cáo 
 
 https://www.facebook.com/hoangtu.mocoi.3 trần thanh tuấn nó bị gì là sao vậy mấy bro
 
 https://www.facebook.com/gia.luan.378 luân gia 
 
 https://www.facebook.com/people/tu-nguyen/100006426327290 tu nguyen dancer bacardo
 
 https://www.facebook.com/people/nguy%e1%bb%85n-v%c4%83n-n%c4%83m/100012208298770 nguyễn văn năm tao bắn à nha
 
 https://www.facebook.com/thainanghn đỗ quang năng văn vũ trung sẽ vì vũ làm thơ tình ái.
 
 https://www.facebook.com/sonqgoldsmith hồng gia anh 2 ông già dễ thương vl =)))))))
 
 https://www.facebook.com/caothanh.chung.160297 cao thành chung edit tuyệt vời quá
 
 acc clone hoàng kiệt anh ba rãnh làm clip qua nét của qtv đi a
 
 acc clone dương công thức bây h chú như nào
 
 https://www.facebook.com/nhok.huynh.9440 tiến con cực thích a vũ vs aba đi kế nhau nha :))
 
 acc clone nguyễn hoàng phú bền gì tầm này nữa
 
 https://www.facebook.com/the.ky.0406 nguyễn thế kỷ mọi người nghĩ gì về đồng tính 4.0
 
 https://www.facebook.com/ngochan.lethi.927980 lê thị ngọc hân luân em chết thay anhhh :)))
 
 https://www.facebook.com/nhoc.haykhoc.39 để mai tính trí dương để e chết thay a 
 
 https://www.facebook.com/arsenal.son.161 nguyễn sơn bền chỗ nào z ?
 
 acc clone chun phạm 
 
 acc clone chun phạm 
 
 acc clone hoắc vĩ hồng giống tui với quí dị quá dũng chí vương, amen
 
 acc clone tấn lực abe đổi kèo đâm lỗ nhị với người khác rồi
 
 https://www.facebook.com/transs.hungss.90 hưng minh tran kì thi lần này có công của thầy nha :v
 
 acc clone lâm tuấn kiệt lên
 
 acc clone tạ quang hùng cái kết của việc k tin vào chuyện tâm linh
 
 https://www.facebook.com/thugiang.nguyenthi.961 nguyễn thị thugiang https://www.facebook.com/thexuandoan/about",0,vihsd
